5.407048711315879608e+00,7.171775138771779190e+00
3.512366566843928339e+00,5.744713711245143628e+00
2.858776445788936638e+00,3.539454567390944550e+00
5.698535224678084710e+00,5.138588256120573128e+00
7.744908746362150431e+00,6.190893094581540801e+00
4.164542038860413520e+00,5.592331647758189916e+00
5.777031686054403536e+00,6.121083623862272560e+00
6.914553753434613981e+00,5.757272859574213975e+00
5.509079496397593090e+00,5.584764994840988095e+00
4.057883482799093500e+00,5.116922175089669622e+00
3.860023801385615627e+00,4.472128012839488242e+00
3.946563839760922399e+00,5.503075752118173902e+00
5.451505068449132629e+00,5.841918549846811359e+00
7.355046012789468790e+00,6.754350301663810896e+00
5.664300505529603846e+00,5.412428364544784820e+00
3.514948079999386632e+00,4.201808167975073616e+00
3.302788656000184453e+00,5.021818517792234537e+00
4.083963788896100233e+00,5.284669622099574582e+00
5.452140178062203191e+00,5.273473169103079172e+00
5.380439952787833491e+00,5.992892399768614986e+00
4.594862614492823738e+00,4.381083917406719763e+00
4.448690529208093380e+00,5.416015739033607446e+00
5.362374713564605599e+00,4.534519846344413629e+00
5.461963814456063382e+00,3.846544207490738110e+00
4.078775615747667338e+00,4.124539608853591943e+00
