2.842999339282563653e+00,6.398874194378974423e+00
4.937340279525062048e-01,3.993254622679689003e+00
5.471298901144778792e-01,5.534204599521141077e+00
2.342675312705198909e+00,6.313531077188108576e+00
1.277794754816557798e+00,5.560398300651498538e+00
1.186698701837591408e+00,4.964828723711943503e+00
1.108836270999300488e+00,5.049955867891418926e+00
2.039547762832850886e+00,5.726293035413927868e+00
1.234864215783222363e+00,4.332684790218951143e+00
2.148686939271682750e+00,6.491492950940868312e+00
-5.231017922976466394e-02,5.950263943726309179e+00
1.103552349346498040e+00,6.276420707265088161e+00
9.894689930653094434e-01,3.585271851931327802e+00
9.646346152970020071e-01,3.551042443964925965e+00
2.943265975958228697e+00,8.857041747472511162e+00
2.256579468080964546e+00,7.563293541720184976e+00
7.093769373826723790e-01,6.480680973631852915e+00
3.294306386179017831e-01,3.382009003264226710e+00
2.223387883163866263e+00,5.552249591023384667e+00
1.522462799852464466e+00,5.515784917081504979e+00
1.227842766231862059e+00,5.552873770066888426e+00
3.240559937754634579e-01,4.317343089874770889e+00
2.405911357085427582e+00,5.584587112588856428e+00
2.017247669325984427e-01,2.897867414752650195e+00
1.828879514848255505e+00,5.728460444756902525e+00
2.819094407398023527e+00,7.381464438806488282e+00
1.081877947816148211e+00,5.861756220302759779e+00
4.038743877995811804e-01,4.039881443881262690e+00
2.859225828273292969e-02,3.827882064515145455e+00
9.287350560206601990e-01,5.073873306443344333e+00
1.369764222562663170e+00,5.134117637482645158e+00
1.820778401358514875e+00,5.001990500516146021e+00
1.283558017122846451e+00,4.291319685071579570e+00
4.152138216570878670e-01,3.760539938337159604e+00
6.982716962504658120e-01,5.092333297440609030e+00
1.278489621610869875e+00,3.604227120280328212e+00
7.132653410678524430e-01,5.570765943895010786e+00
2.240889692935876809e+00,7.463077203335741316e+00
3.456261195084889160e+00,7.772285212780518648e+00
1.838125563058343737e+00,4.408530239078423563e+00
2.612114960980342904e+00,5.878210978248647578e+00
-4.883269528887801414e-01,2.784897709238488783e+00
6.345012948094455041e-01,4.146840391886501109e+00
2.150477775688968141e+00,4.961232766765091284e+00
1.648591835914580361e+00,5.154255851658589016e+00
-3.297064331029355699e-01,4.189935493349529416e+00
-6.957594491873484444e-01,3.258438488128385657e+00
